-2.693625163000655243e-01,-6.722369996406909465e-01,6.895949906478284763e-01
-9.013166231211753310e-01,-2.228701247921519024e-01,-3.714259715751873081e-01
3.216056382194575902e-01,9.230028436286057403e-01,-2.112713045327332950e-01
3.731343016538600232e-01,-4.579635403082629730e-01,8.068706145830372156e-01
-8.649655829574760812e-02,-7.152965046729352627e-01,6.934473706098192025e-01
6.342407137184852273e-01,6.739090113972623364e-01,3.789265910693397910e-01
2.133011324143596066e-01,8.331965739886100231e-01,-5.101824144405550099e-01
3.846978865265959779e-01,9.100082838891448977e-01,-1.545718582249173134e-01
-6.468388196357727216e-02,-7.279702744438255602e-01,6.825505658486437088e-01
7.952328288803474088e-01,4.991052669895443827e-01,3.442363727647841931e-01
-9.769317112589785967e-01,9.671100598598769693e-02,-1.903980379567555004e-01
-6.468388196357727216e-02,-7.279702744438255602e-01,6.825505658486437088e-01
-1.037120314898222068e-01,-7.018494655002870397e-01,7.047348028167867984e-01
-4.020880756224154973e-01,-7.102178817611264350e-01,5.778544279219474111e-01
6.342407137184852273e-01,6.739090113972623364e-01,3.789265910693397910e-01
-7.896116935762655942e-01,-6.015338012526957323e-01,-1.211216715460288057e-01
-1.622361755054843868e-01,-7.395711516768247451e-01,6.532334459936727233e-01
5.295386779268285160e-02,8.997970706653126705e-01,-4.330832708705306122e-01
2.190638595989727877e-01,-5.161765703864213961e-01,8.279932207462288307e-01
4.235154332736529859e-01,-3.521598178630496734e-01,8.346365319477057065e-01
5.013197034862676427e-01,8.551042438383151811e-01,-1.321941264434380869e-01
-8.563105131066475750e-02,7.019087376521198074e-01,-7.071007333181303922e-01
-1.037120314898222068e-01,-7.018494655002870397e-01,7.047348028167867984e-01
4.128318026766477078e-01,-3.296245246230555814e-01,8.490686517978238701e-01
-6.156409382834389099e-01,2.189799698571708031e-01,-7.569900976306359608e-01
6.924991075323476686e-01,1.959821206416285100e-01,6.942881206355988599e-01
-1.300810957573033944e-01,7.287361285498723529e-01,-6.723262329202416288e-01
-7.998916658903599819e-01,-5.789915834240200176e-01,-1.579305833690574923e-01
-1.300810957573033944e-01,7.287361285498723529e-01,-6.723262329202416288e-01
-4.264360429548165188e-01,5.704227760814589709e-01,-7.019758954526569283e-01
-8.184790472931693373e-01,-4.735822933552332747e-01,-3.252873507569328249e-01
4.931086235173420262e-01,8.645871921170360519e-01,9.660679396404503461e-02
-3.832165868972631784e-01,-6.454207223847288066e-01,6.607398418766552428e-01
-7.100912004554337242e-01,3.503451805544768871e-02,-7.032375626915724487e-01
4.587468044276076795e-01,8.320458138464333908e-01,-3.118511393086200179e-01
