-7.117507043225133057e-01,-3.433982487556310192e-01,-6.127712278232161358e-01
1.398663512811917919e-01,6.618043949220917543e-01,-7.365136432144960832e-01
7.805856685069896272e-01,-1.321456785234139120e-01,6.109202351936648956e-01
-6.891098073624006837e-01,-7.191116265997247181e-01,-8.947704669943505607e-02
-5.100537688079430643e-01,-5.661181720188905864e-01,-6.475765346542470269e-01
3.321516996462283156e-01,-6.800901323542608568e-01,6.535691702463368724e-01
8.954463076644038066e-01,4.212548570556116229e-02,4.431719232355046945e-01
7.386307067569655160e-01,-2.030654138487048010e-01,6.427978817125643562e-01
-7.997437705769148142e-01,-3.712731224899549765e-01,-4.717691913849167973e-01
1.703096955380135058e-01,-7.287867113259893781e-01,6.632228411329016415e-01
2.045277662588518008e-01,1.672844771029217970e-01,-9.644606246755573764e-01
-7.997437705769148142e-01,-3.712731224899549765e-01,-4.717691913849167973e-01
-7.714720609480669733e-01,-3.904439162536446073e-01,-5.023787489903001058e-01
-6.758402971511778823e-01,-1.955641867847676962e-01,-7.106296796460302989e-01
3.321516996462283156e-01,-6.800901323542608568e-01,6.535691702463368724e-01
-1.466202028827990889e-01,3.766388622255518182e-01,-9.146833788628987438e-01
-6.164289656436344744e-01,-4.409710189492956900e-01,-6.523495157983476567e-01
8.908908303282698782e-01,1.533536935247170052e-01,4.275466911570394157e-01
-6.080589484528347022e-01,-7.358876685714110799e-01,-2.978819471719726941e-01
-4.749592569999844249e-01,-8.708763020017072920e-01,-1.264443387497196092e-01
6.586480177610143372e-01,-2.780528327260999855e-01,6.991919699999977755e-01
9.652280825122455665e-01,2.343777912359676086e-01,1.157661423088932051e-01
-7.714720609480669733e-01,-3.904439162536446073e-01,-5.023787489903001058e-01
-4.891198842653167178e-01,-8.666231239618400473e-01,-9.862099082297037800e-02
6.805096508817950474e-01,6.321189020907059808e-01,-3.705837404371349897e-01
-1.353780638538129924e-02,-9.586929539966811964e-01,2.841206570374447127e-01
8.518199818672316237e-01,4.291661902518356109e-01,3.003649440870790888e-01
-1.239654609631082038e-01,4.168806946618092146e-01,-9.004682398099843610e-01
8.518199818672316237e-01,4.291661902518356109e-01,3.003649440870790888e-01
8.032764366151797786e-01,5.955929696086051939e-01,-3.997615742165339103e-03
6.266416929794532686e-02,4.892112886171072761e-01,-8.699112121221268534e-01
6.176018454698328775e-01,-4.261081459831069229e-01,6.610596103220161002e-01
-6.238371973210050658e-01,-3.466807058929485263e-01,-7.004567362801504826e-01
4.646540478799033869e-01,7.737240434025171032e-01,-4.306364132881477236e-01
7.370189450527253605e-01,-1.602611335484281085e-01,6.565968654411474814e-01
7.287172903904647336e-01,-3.466883592262934854e-01,5.905745442050136518e-01
3.759594993886646863e-01,6.954456102756430003e-01,-6.123804846398710477e-01
7.213654924277848046e-01,6.660128722074428742e-01,-1.898912330477942056e-01
-5.620689096163042908e-01,1.184814387744859976e-01,-8.185601318832150808e-01
-7.200038439960260161e-01,-6.259663466741270943e-01,-2.996007300765348158e-01
9.188475197566254860e-01,1.785178515735660054e-01,3.519241567534918125e-01
-2.467076916840225120e-01,3.295860325794046086e-01,-9.113223150963161157e-01
7.091533831153866707e-01,6.563116618916380318e-01,-2.575975187788842047e-01
4.422800600265756055e-01,-4.788128756083845916e-01,7.583710033054521515e-01
9.338709370902062989e-01,3.267753626737026074e-01,1.452684935136658861e-01
-7.231780709987434275e-01,-2.909699111750240208e-01,-6.263784705889364757e-01
-2.547261318179839251e-01,3.077253820723336863e-01,-9.167440684277610163e-01
9.338709370902062989e-01,3.267753626737026074e-01,1.452684935136658861e-01
-6.327217543210095219e-01,-7.546797157441756942e-01,-1.735560665987639917e-01
-3.218520449938105932e-01,3.883790594722779099e-01,-8.634656723325666583e-01
8.256551139700860631e-01,4.535537587671008009e-01,-3.355333376630085240e-01
-4.445159860933329266e-01,-8.786299822133896154e-01,-1.743986595796279959e-01
-2.097759101340387899e-01,-9.481085914781339774e-01,2.389229296086597953e-01
3.672627004131890915e-01,-6.549007729252172005e-01,6.604718665523653387e-01
-1.214681094122416032e-02,5.801031443788989828e-01,-8.144524521822453789e-01
-4.337576404891916870e-01,-8.956349372211298565e-01,9.844982755775683048e-02
7.287172903904647336e-01,-3.466883592262934854e-01,5.905745442050136518e-01
7.593786112034269786e-01,6.453919771037732733e-01,-8.254284182675986070e-02
9.068072637695165916e-01,2.808872112049676240e-01,3.143293829032511866e-01
8.622306404390739365e-01,4.792719832268543256e-01,-1.638801048993498988e-01
-7.329211383322926654e-01,-6.549614502322921306e-01,-1.839894119108728132e-01
9.372846112026621546e-01,7.524155977356933311e-02,3.403472715999273923e-01
8.925857496411093717e-01,4.391879699049949792e-02,4.487335721879144868e-01
